total_genes	mut_genes_combi	mut_genes_ppcg	a	b	c	d	odds_ratio	p_value	q_value	significant	geneset
22	5	8	10	54	15	49	0.60494	0.37279	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS
37	17	13	15	49	10	54	1.65306	0.37279	1.00000	False	GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION
29	10	7	15	49	10	54	1.65306	0.37279	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION
33	12	9	15	49	10	54	1.65306	0.37279	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
36	10	13	10	54	15	49	0.60494	0.37279	1.00000	False	GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT
21	8	12	10	54	15	49	0.60494	0.37279	1.00000	False	GOBP_MAGNESIUM_ION_TRANSPORT
34	7	12	10	54	15	49	0.60494	0.37279	1.00000	False	GOBP_REGULATION_OF_FATTY_ACID_OXIDATION
28	7	10	10	54	15	49	0.60494	0.37279	1.00000	False	GOBP_MITOTIC_RECOMBINATION
28	10	9	15	49	10	54	1.65306	0.37279	1.00000	False	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
38	11	8	15	49	10	54	1.65306	0.37279	1.00000	False	GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS
42	12	10	15	49	10	54	1.65306	0.37279	1.00000	False	GOBP_REGULATION_OF_DNA_BINDING
45	20	17	33	31	27	37	1.45878	0.37591	1.00000	False	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION
36	20	18	33	31	27	37	1.45878	0.37591	1.00000	False	GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY
15	10	5	16	48	11	53	1.60606	0.38646	1.00000	False	GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS
25	10	12	11	53	16	48	0.62264	0.38646	1.00000	False	GOBP_MICROVILLUS_ORGANIZATION
50	10	14	11	53	16	48	0.62264	0.38646	1.00000	False	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE
30	12	9	16	48	11	53	1.60606	0.38646	1.00000	False	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS
20	11	9	11	53	16	48	0.62264	0.38646	1.00000	False	GOBP_PULMONARY_VALVE_MORPHOGENESIS
32	9	13	11	53	16	48	0.62264	0.38646	1.00000	False	GOBP_INCLUSION_BODY_ASSEMBLY
41	13	18	11	53	16	48	0.62264	0.38646	1.00000	False	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY
48	14	13	11	53	16	48	0.62264	0.38646	1.00000	False	GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS
38	15	15	17	47	12	52	1.56738	0.39863	1.00000	False	GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION
37	14	5	17	47	12	52	1.56738	0.39863	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS
50	13	9	17	47	12	52	1.56738	0.39863	1.00000	False	GOBP_ACTIVATED_T_CELL_PROLIFERATION
40	10	14	12	52	17	47	0.63801	0.39863	1.00000	False	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
32	12	9	17	47	12	52	1.56738	0.39863	1.00000	False	GOBP_REPLACEMENT_OSSIFICATION
36	14	10	17	47	12	52	1.56738	0.39863	1.00000	False	GOBP_EMBRYONIC_EYE_MORPHOGENESIS
49	12	21	12	52	17	47	0.63801	0.39863	1.00000	False	GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN
26	11	10	13	51	18	46	0.65142	0.40951	1.00000	False	GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION
13	7	8	18	46	13	51	1.53512	0.40951	1.00000	False	GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS
50	17	12	18	46	13	51	1.53512	0.40951	1.00000	False	GOBP_RESPONSE_TO_INTERLEUKIN_6
28	7	7	18	46	13	51	1.53512	0.40951	1.00000	False	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE
42	9	12	13	51	18	46	0.65142	0.40951	1.00000	False	GOBP_NUCLEOBASE_METABOLIC_PROCESS
39	21	13	18	46	13	51	1.53512	0.40951	1.00000	False	GOBP_FORELIMB_MORPHOGENESIS
47	11	14	13	51	18	46	0.65142	0.40951	1.00000	False	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION
42	11	14	13	51	18	46	0.65142	0.40951	1.00000	False	GOBP_T_CELL_LINEAGE_COMMITMENT
49	16	15	13	51	18	46	0.65142	0.40951	1.00000	False	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY
40	13	10	18	46	13	51	1.53512	0.40951	1.00000	False	GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION
31	8	14	14	50	19	45	0.66316	0.41923	1.00000	False	GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION
11	8	9	19	45	14	50	1.50794	0.41923	1.00000	False	GOBP_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION
41	17	12	19	45	14	50	1.50794	0.41923	1.00000	False	GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS
28	14	13	19	45	14	50	1.50794	0.41923	1.00000	False	GOBP_CEREBELLAR_CORTEX_FORMATION
30	11	9	19	45	14	50	1.50794	0.41923	1.00000	False	GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT
37	12	15	14	50	19	45	0.66316	0.41923	1.00000	False	GOBP_LONG_TERM_MEMORY
30	7	8	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_GLUCOSE_CATABOLIC_PROCESS
19	11	4	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_PHOSPHATE_ION_HOMEOSTASIS
16	5	6	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_ETHANOL
18	7	5	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR
10	5	5	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_RETINAL_ROD_CELL_DEVELOPMENT
12	6	4	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION
27	8	7	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS
11	5	4	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_GUANINE_NUCLEOTIDE_TRANSPORT
28	8	7	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION
23	7	6	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_LIPID_IMPORT_INTO_CELL
18	7	5	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_LATERAL_MESODERM_DEVELOPMENT
15	5	4	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION
18	6	4	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_URETER_DEVELOPMENT
32	8	5	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION
27	8	6	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS
15	8	4	10	54	6	58	1.79012	0.42354	1.00000	False	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY
30	17	9	20	44	15	49	1.48485	0.42792	1.00000	False	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION
35	14	12	20	44	15	49	1.48485	0.42792	1.00000	False	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
42	16	12	21	43	16	48	1.46512	0.43570	1.00000	False	GOBP_EXPLORATION_BEHAVIOR
42	15	17	16	48	21	43	0.68254	0.43570	1.00000	False	GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION
24	14	14	16	48	21	43	0.68254	0.43570	1.00000	False	GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS
30	14	15	16	48	21	43	0.68254	0.43570	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION
27	13	10	21	43	16	48	1.46512	0.43570	1.00000	False	GOBP_SYNAPTIC_VESICLE_PRIMING
38	16	15	21	43	16	48	1.46512	0.43570	1.00000	False	GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER
37	17	12	21	43	16	48	1.46512	0.43570	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND
26	14	10	22	42	17	47	1.44818	0.44265	1.00000	False	GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION
39	14	16	22	42	17	47	1.44818	0.44265	1.00000	False	GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE
26	15	15	17	47	22	42	0.69052	0.44265	1.00000	False	GOBP_RESPONSE_TO_MUSCLE_STRETCH
22	6	7	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
30	8	7	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT
7	5	5	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS
31	9	6	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_EXIT_FROM_MITOSIS
20	9	7	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS
22	10	6	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_PEROXISOMAL_TRANSPORT
10	6	5	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_OTIC_VESICLE_MORPHOGENESIS
32	9	7	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION
27	12	5	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_PHOSPHATE_ION_TRANSPORT
43	10	4	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
10	6	5	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE
21	9	9	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_WHITE_FAT_CELL_DIFFERENTIATION
21	8	6	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_FIBROBLAST_APOPTOTIC_PROCESS
29	10	4	11	53	7	57	1.69003	0.44641	1.00000	False	GOBP_GLUCOCORTICOID_METABOLIC_PROCESS
33	13	10	24	40	19	45	1.42105	0.45435	1.00000	False	GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS
20	13	11	24	40	19	45	1.42105	0.45435	1.00000	False	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
47	19	18	24	40	19	45	1.42105	0.45435	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION
39	17	19	19	45	24	40	0.70370	0.45435	1.00000	False	GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION
46	22	29	44	20	39	25	1.41026	0.45921	1.00000	False	GOBP_PRESYNAPSE_ASSEMBLY
39	19	19	25	39	20	44	1.41026	0.45921	1.00000	False	GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS
48	19	19	20	44	25	39	0.70909	0.45921	1.00000	False	GOBP_TRABECULA_MORPHOGENESIS
15	9	8	26	38	21	43	1.40100	0.46348	1.00000	False	GOBP_RESPONSE_TO_EPINEPHRINE
39	14	17	21	43	26	38	0.71377	0.46348	1.00000	False	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM
18	6	8	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_SYNAPSE_PRUNING
34	8	6	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_B_CELL_HOMEOSTASIS
37	10	9	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_DNA_STRAND_ELONGATION
25	9	7	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY
15	7	6	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_OTIC_VESICLE_DEVELOPMENT
18	9	6	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND
21	8	6	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION
37	11	9	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
35	12	8	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_REGULATION_OF_FEEDING_BEHAVIOR
15	8	5	12	52	8	56	1.61538	0.46595	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY
46	12	14	27	37	22	42	1.39312	0.46719	1.00000	False	GOBP_LUNG_EPITHELIUM_DEVELOPMENT
33	18	16	22	42	27	37	0.71781	0.46719	1.00000	False	GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION
37	11	11	27	37	22	42	1.39312	0.46719	1.00000	False	GOBP_BRAIN_MORPHOGENESIS
43	20	18	22	42	27	37	0.71781	0.46719	1.00000	False	GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION
50	20	17	29	35	24	40	1.38095	0.47306	1.00000	False	GOBP_PROSTATE_GLAND_DEVELOPMENT
41	10	9	30	34	25	39	1.37647	0.47527	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION
44	20	18	27	37	32	32	0.72973	0.47832	1.00000	False	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT
38	15	13	32	32	27	37	1.37037	0.47832	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
16	8	8	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_RETINAL_ROD_CELL_DIFFERENTIATION
22	8	7	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
46	11	11	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION
42	11	7	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION
48	12	9	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_ACUTE_PHASE_RESPONSE
35	8	9	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT
30	10	7	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION
15	10	6	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT
46	12	7	13	51	9	55	1.55773	0.48283	1.00000	False	GOBP_CYTOCHROME_COMPLEX_ASSEMBLY
24	11	7	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT
29	10	9	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_RIG_I_SIGNALING_PATHWAY
14	5	6	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION
23	9	8	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION
29	10	8	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION
12	6	5	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_ENDOCARDIUM_DEVELOPMENT
44	13	10	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS
27	9	11	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_INTEGRIN_ACTIVATION
12	7	7	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS
38	10	7	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_TOLERANCE_INDUCTION
29	9	10	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_T_CELL_CHEMOTAXIS
21	8	8	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION
31	11	8	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY
8	5	6	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE
36	9	12	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING
49	14	12	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_ANIMAL_ORGAN_REGENERATION
29	8	9	10	54	14	50	0.66138	0.49752	1.00000	False	GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY
26	9	8	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY
38	10	9	14	50	10	54	1.51200	0.49752	1.00000	False	GOBP_ALCOHOL_CATABOLIC_PROCESS
25	13	7	15	49	11	53	1.47495	0.51041	1.00000	False	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY
34	14	10	15	49	11	53	1.47495	0.51041	1.00000	False	GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION
16	8	7	11	53	15	49	0.67799	0.51041	1.00000	False	GOBP_APICAL_PROTEIN_LOCALIZATION
35	13	10	15	49	11	53	1.47495	0.51041	1.00000	False	GOBP_PEPTIDYL_THREONINE_PHOSPHORYLATION
35	11	12	15	49	11	53	1.47495	0.51041	1.00000	False	GOBP_GLUTAMATE_METABOLIC_PROCESS
28	13	11	15	49	11	53	1.47495	0.51041	1.00000	False	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY
43	10	13	15	49	11	53	1.47495	0.51041	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
20	10	9	11	53	15	49	0.67799	0.51041	1.00000	False	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION
15	7	7	12	52	16	48	0.69231	0.52176	1.00000	False	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING
32	10	7	16	48	12	52	1.44444	0.52176	1.00000	False	GOBP_REGULATION_OF_PLATELET_AGGREGATION
40	9	14	12	52	16	48	0.69231	0.52176	1.00000	False	GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS
29	11	8	16	48	12	52	1.44444	0.52176	1.00000	False	GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_TRANSCRIPTION
32	18	10	16	48	12	52	1.44444	0.52176	1.00000	False	GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS
19	8	7	16	48	12	52	1.44444	0.52176	1.00000	False	GOBP_BONE_CELL_DEVELOPMENT
40	13	10	16	48	12	52	1.44444	0.52176	1.00000	False	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION
18	7	8	16	48	12	52	1.44444	0.52176	1.00000	False	GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
48	13	15	13	51	17	47	0.70473	0.53180	1.00000	False	GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS
24	13	11	13	51	17	47	0.70473	0.53180	1.00000	False	GOBP_PULMONARY_VALVE_DEVELOPMENT
31	12	12	13	51	17	47	0.70473	0.53180	1.00000	False	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING
29	15	11	17	47	13	51	1.41899	0.53180	1.00000	False	GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION
33	14	10	17	47	13	51	1.41899	0.53180	1.00000	False	GOBP_HEART_FORMATION
31	9	15	13	51	17	47	0.70473	0.53180	1.00000	False	GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION
19	9	9	18	46	14	50	1.39752	0.54072	1.00000	False	GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING
34	12	12	18	46	14	50	1.39752	0.54072	1.00000	False	GOBP_ANOIKIS
34	14	13	18	46	14	50	1.39752	0.54072	1.00000	False	GOBP_ZINC_ION_TRANSPORT
33	12	14	18	46	14	50	1.39752	0.54072	1.00000	False	GOBP_VESICLE_TETHERING
47	16	16	18	46	14	50	1.39752	0.54072	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION
38	14	14	14	50	18	46	0.71556	0.54072	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY
43	15	14	19	45	15	49	1.37926	0.54865	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY
19	9	11	19	45	15	49	1.37926	0.54865	1.00000	False	GOBP_NEURON_CELL_CELL_ADHESION
41	12	14	15	49	19	45	0.72503	0.54865	1.00000	False	GOBP_TRANSEPITHELIAL_TRANSPORT
41	15	16	16	48	20	44	0.73333	0.55571	1.00000	False	GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION
32	12	14	20	44	16	48	1.36364	0.55571	1.00000	False	GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE
26	12	15	20	44	16	48	1.36364	0.55571	1.00000	False	GOBP_CAMP_METABOLIC_PROCESS
49	18	19	16	48	20	44	0.73333	0.55571	1.00000	False	GOBP_PROTEIN_TARGETING_TO_VACUOLE
39	14	13	16	48	20	44	0.73333	0.55571	1.00000	False	GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS
38	15	19	21	43	17	47	1.35021	0.56199	1.00000	False	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION
50	15	17	21	43	17	47	1.35021	0.56199	1.00000	False	GOBP_LYMPHOCYTE_CHEMOTAXIS
49	17	12	21	43	17	47	1.35021	0.56199	1.00000	False	GOBP_OVULATION_CYCLE_PROCESS
48	13	13	21	43	17	47	1.35021	0.56199	1.00000	False	GOBP_SCHWANN_CELL_DIFFERENTIATION
48	13	15	17	47	21	43	0.74063	0.56199	1.00000	False	GOBP_NEUROTRANSMITTER_UPTAKE
44	12	13	21	43	17	47	1.35021	0.56199	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION
39	13	9	21	43	17	47	1.35021	0.56199	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE
49	18	17	22	42	18	46	1.33862	0.56758	1.00000	False	GOBP_RESPONSE_TO_AMINE
35	18	15	22	42	18	46	1.33862	0.56758	1.00000	False	GOBP_HINDLIMB_MORPHOGENESIS
27	12	17	19	45	23	41	0.75266	0.57253	1.00000	False	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION
44	18	12	23	41	19	45	1.32863	0.57253	1.00000	False	GOBP_APOPTOTIC_CELL_CLEARANCE
44	16	18	23	41	19	45	1.32863	0.57253	1.00000	False	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION
34	16	12	19	45	23	41	0.75266	0.57253	1.00000	False	GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS
38	12	16	20	44	24	40	0.75758	0.57691	1.00000	False	GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION
38	16	16	21	43	25	39	0.76186	0.58076	1.00000	False	GOBP_RESPONSE_TO_MINERALOCORTICOID
48	14	19	21	43	25	39	0.76186	0.58076	1.00000	False	GOBP_PHAGOCYTOSIS_ENGULFMENT
49	24	16	26	38	22	42	1.30622	0.58412	1.00000	False	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS
47	24	23	26	38	22	42	1.30622	0.58412	1.00000	False	GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY
44	25	22	42	22	38	26	1.30622	0.58412	1.00000	False	GOBP_EXCITATORY_SYNAPSE_ASSEMBLY
40	18	17	26	38	22	42	1.30622	0.58412	1.00000	False	GOBP_OLFACTORY_LOBE_DEVELOPMENT
44	21	14	27	37	23	41	1.30082	0.58701	1.00000	False	GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS
46	18	20	25	39	29	35	0.77365	0.59152	1.00000	False	GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM
46	28	21	31	33	27	37	1.28732	0.59445	1.00000	False	GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS
35	12	16	30	34	34	30	0.77855	0.59607	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH
11	4	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
27	10	6	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION
16	9	6	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_LAYER_FORMATION_IN_CEREBRAL_CORTEX
27	10	6	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
21	9	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_AMINE_CATABOLIC_PROCESS
9	6	5	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY
26	8	7	10	54	7	57	1.50794	0.60356	1.00000	False	GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS
